recording_id,frame_id,time,entropy
20150309101717512_m0002_31,48,0.48,0.004708
20150309101717512_m0002_31,49,0.49,0.005106
20150309101717512_m0002_31,50,0.50,0.004705
20150309101717512_m0002_31,51,0.51,0.003550
20150309101717512_m0002_31,52,0.52,0.003241
20150309101717512_m0002_31,53,0.53,0.006385
20150309101717512_m0002_31,54,0.54,0.006904
20150309101717512_m0002_31,55,0.55,0.008010
20150309101717512_m0002_31,56,0.56,0.007827
20150309101717512_m0002_31,57,0.57,0.007053
20150309101717512_m0002_31,58,0.58,0.006087
20150309101717512_m0002_31,59,0.59,0.007708
20150309101717512_m0002_31,60,0.60,0.006937
20150309101717512_m0002_31,61,0.61,0.005264
20150309101717512_m0002_31,62,0.62,0.004755
20150309101717512_m0002_31,63,0.63,0.005377
20150309101717512_m0002_31,64,0.64,0.003983
20150309101717512_m0002_31,65,0.65,0.004463
20150309101717512_m0002_31,66,0.66,0.005245
20150309101717512_m0002_31,67,0.67,0.005378
20150309101717512_m0002_31,68,0.68,0.005576
20150309101717512_m0002_31,69,0.69,0.005473
20150309101717512_m0002_31,70,0.70,0.005550
20150309101717512_m0002_31,71,0.71,0.005692
20150309101717512_m0002_31,72,0.72,0.004040
20150309101717512_m0002_31,73,0.73,0.005366
20150309101717512_m0002_31,74,0.74,0.007869
20150309101717512_m0002_31,75,0.75,0.008327
20150309101717512_m0002_31,76,0.76,0.008184
20150309101717512_m0002_31,77,0.77,0.008251
20150309101717512_m0002_31,78,0.78,0.008002
20150309101717512_m0002_31,79,0.79,0.008142
20150309101717512_m0002_31,80,0.80,0.006930
20150309101717512_m0002_31,81,0.81,0.004911
20150309101717512_m0002_31,82,0.82,0.004615
20150309101717512_m0002_31,83,0.83,0.004905
20150309101717512_m0002_31,84,0.84,0.005253
20150309101717512_m0002_31,85,0.85,0.004126
20150309101717512_m0002_31,86,0.86,0.004667
20150309101717512_m0002_31,87,0.87,0.006858
20150309101717512_m0002_31,88,0.88,0.006241
20150309101717512_m0002_31,89,0.89,0.006794
20150309101717512_m0002_31,90,0.90,0.006708
20150309101717512_m0002_31,91,0.91,0.006529
20150309101717512_m0002_31,92,0.92,0.006964
20150309101717512_m0002_31,93,0.93,0.006608
20150309101717512_m0002_31,94,0.94,0.005851
20150309101717512_m0002_31,95,0.95,0.006361
20150309101717512_m0002_31,96,0.96,0.006262
20150309101717512_m0002_31,97,0.97,0.006659
20150309101717512_m0002_31,98,0.98,0.006334
20150309101717512_m0002_31,99,0.99,0.006801
20150309101717512_m0002_31,100,1.00,0.005690
20150309101717512_m0002_31,101,1.01,0.003955
20150309101717512_m0002_31,102,1.02,0.004475
20150309101717512_m0002_31,103,1.03,0.005121
20150309101717512_m0002_31,104,1.04,0.004860
20150309101717512_m0002_31,105,1.05,0.005851
20150309101717512_m0002_31,106,1.06,0.006481
20150309101717512_m0002_31,107,1.07,0.003898
20150309101717512_m0002_31,108,1.08,0.005341
20150309101717512_m0002_31,109,1.09,0.005083
20150309101717512_m0002_31,110,1.10,0.004572
20150309101717512_m0002_31,111,1.11,0.004736
20150309101717512_m0002_31,112,1.12,0.004526
20150309101717512_m0002_31,113,1.13,0.004893
20150309101717512_m0002_31,114,1.14,0.005737
20150309101717512_m0002_31,115,1.15,0.005016
20150309101717512_m0002_31,116,1.16,0.005257
20150309101717512_m0002_31,117,1.17,0.005825
20150309101717512_m0002_31,118,1.18,0.004733
20150309101717512_m0002_31,119,1.19,0.004641
20150309101717512_m0002_31,120,1.20,0.005023
20150309101717512_m0002_31,121,1.21,0.004337
20150309101717512_m0002_31,122,1.22,0.007510
20150309101717512_m0002_31,123,1.23,0.007133
20150309101717512_m0002_31,124,1.24,0.007302
20150309101717512_m0002_31,125,1.25,0.006635
20150309101717512_m0002_31,126,1.26,0.005918
20150309101717512_m0002_31,127,1.27,0.004255
20150309101717512_m0002_31,128,1.28,0.003969
20150309101717512_m0002_31,129,1.29,0.004108
20150309101717512_m0002_31,130,1.30,0.003976
20150309101717512_m0002_31,131,1.31,0.003868
20150309101717512_m0002_31,132,1.32,0.003135
20150309101717512_m0002_31,133,1.33,0.003695
20150309101717512_m0002_31,134,1.34,0.005161
20150309101717512_m0002_31,135,1.35,0.003686
20150309101717512_m0002_31,136,1.36,0.005348
20150309101717512_m0002_31,137,1.37,0.005629
20150309101717512_m0002_31,138,1.38,0.003647
20150309101717512_m0002_31,139,1.39,0.003968
20150309101717512_m0002_31,140,1.40,0.003846
20150309101717512_m0002_31,141,1.41,0.003962
20150309101717512_m0002_31,142,1.42,0.003675
20150309101717512_m0002_31,143,1.43,0.004028
20150309101717512_m0002_31,144,1.44,0.003829
20150309101717512_m0002_31,145,1.45,0.003651
20150309101717512_m0002_31,146,1.46,0.003333
20150309101717512_m0002_31,147,1.47,0.003952
20150309101717512_m0002_31,148,1.48,0.004273
20150309101717512_m0002_31,149,1.49,0.003217
20150309101717512_m0002_31,150,1.50,0.002912
20150309101717512_m0002_31,151,1.51,0.002803
20150309101717512_m0002_31,152,1.52,0.003569
20150309101717512_m0002_31,153,1.53,0.004230
20150309101717512_m0002_31,154,1.54,0.004292
20150309101717512_m0002_31,155,1.55,0.004338
20150309101717512_m0002_31,156,1.56,0.005263
20150309101717512_m0002_31,157,1.57,0.005220
20150309101717512_m0002_31,158,1.58,0.004636
20150309101717512_m0002_31,159,1.59,0.004045
20150309101717512_m0002_31,160,1.60,0.003758
20150309101717512_m0002_31,161,1.61,0.003394
20150309101717512_m0002_31,162,1.62,0.003471
20150309101717512_m0002_31,163,1.63,0.003607
20150309101717512_m0002_31,164,1.64,0.003576
20150309101717512_m0002_31,165,1.65,0.003766
20150309101717512_m0002_31,166,1.66,0.003830
20150309101717512_m0002_31,167,1.67,0.003766
20150309101717512_m0002_31,168,1.68,0.003896
20150309101717512_m0002_31,169,1.69,0.003721
20150309101717512_m0002_31,170,1.70,0.003372
20150309101717512_m0002_31,171,1.71,0.003517
20150309101717512_m0002_31,172,1.72,0.003376
20150309101717512_m0002_31,173,1.73,0.003405
20150309101717512_m0002_31,174,1.74,0.003501
20150309101717512_m0002_31,175,1.75,0.003272
20150309101717512_m0002_31,176,1.76,0.003445
20150309101717512_m0002_31,177,1.77,0.003475
20150309101717512_m0002_31,178,1.78,0.003639
20150309101717512_m0002_31,179,1.79,0.003328
20150309101717512_m0002_31,180,1.80,0.003247
20150309101717512_m0002_31,181,1.81,0.003330
20150309101717512_m0002_31,182,1.82,0.003376
20150309101717512_m0002_31,183,1.83,0.003153
20150309101717512_m0002_31,184,1.84,0.003392
20150309101717512_m0002_31,185,1.85,0.003353
20150309101717512_m0002_31,186,1.86,0.003388
20150309101717512_m0002_31,187,1.87,0.003440
20150309101717512_m0002_31,188,1.88,0.003363
20150309101717512_m0002_31,189,1.89,0.003405
20150309101717512_m0002_31,190,1.90,0.003476
20150309101717512_m0002_31,191,1.91,0.003372
20150309101717512_m0002_31,192,1.92,0.003783
20150309101717512_m0002_31,193,1.93,0.003647
20150309101717512_m0002_31,194,1.94,0.003650
20150309101717512_m0002_31,195,1.95,0.003640
20150309101717512_m0002_31,196,1.96,0.003570
20150309101717512_m0002_31,197,1.97,0.003300
20150309101717512_m0002_31,198,1.98,0.003471
20150309101717512_m0002_31,199,1.99,0.003447
20150309101717512_m0002_31,200,2.00,0.003480
20150309101717512_m0002_31,201,2.01,0.003424
20150309101717512_m0002_31,202,2.02,0.003577
20150309101717512_m0002_31,203,2.03,0.004023
20150309101717512_m0002_31,204,2.04,0.004019
20150309101717512_m0002_31,205,2.05,0.003988
20150309101717512_m0002_31,206,2.06,0.004454
20150727093829473_m0002_31,0,0.00,0.003581
20150727093829473_m0002_31,1,0.01,0.004270
20150727093829473_m0002_31,2,0.02,0.003583
20150727093829473_m0002_31,3,0.03,0.004729
20150727093829473_m0002_31,4,0.04,0.005851
20150727093829473_m0002_31,5,0.05,0.004602
20150727093829473_m0002_31,6,0.06,0.004419
20150727093829473_m0002_31,7,0.07,0.003349
20150727093829473_m0002_31,8,0.08,0.003939
20150727093829473_m0002_31,9,0.09,0.004145
20150727093829473_m0002_31,10,0.10,0.005308
20150727093829473_m0002_31,11,0.11,0.005699
20150727093829473_m0002_31,12,0.12,0.004749
20150727093829473_m0002_31,13,0.13,0.003117
20150727093829473_m0002_31,14,0.14,0.004502
20150727093829473_m0002_31,15,0.15,0.004448
20150727093829473_m0002_31,16,0.16,0.005074
20150727093829473_m0002_31,17,0.17,0.006271
20150727093829473_m0002_31,18,0.18,0.008103
20150727093829473_m0002_31,19,0.19,0.007602
20150727093829473_m0002_31,20,0.20,0.005721
20150727093829473_m0002_31,21,0.21,0.006411
20150727093829473_m0002_31,22,0.22,0.006480
20150727093829473_m0002_31,23,0.23,0.006452
20150727093829473_m0002_31,24,0.24,0.006631
20150727093829473_m0002_31,25,0.25,0.006485
20150727093829473_m0002_31,26,0.26,0.005911
20150727093829473_m0002_31,27,0.27,0.005657
20150727093829473_m0002_31,28,0.28,0.004843
20150727093829473_m0002_31,29,0.29,0.004144
20150727093829473_m0002_31,30,0.30,0.003256
20150727093829473_m0002_31,31,0.31,0.003583
20150727093829473_m0002_31,32,0.32,0.006431
20150727093829473_m0002_31,33,0.33,0.007831
20150727093829473_m0002_31,34,0.34,0.007463
20150727093829473_m0002_31,35,0.35,0.006697
20150727093829473_m0002_31,36,0.36,0.005524
20150727093829473_m0002_31,37,0.37,0.004188
20150727093829473_m0002_31,38,0.38,0.003001
20150727093829473_m0002_31,39,0.39,0.004232
20150727093829473_m0002_31,40,0.40,0.004527
20150727093829473_m0002_31,41,0.41,0.004786
20150727093829473_m0002_31,42,0.42,0.004879
20150727093829473_m0002_31,43,0.43,0.004826
20150727093829473_m0002_31,44,0.44,0.004891
20150727093829473_m0002_31,45,0.45,0.004849
20150727093829473_m0002_31,46,0.46,0.004762
20150727093829473_m0002_31,47,0.47,0.004417
20150727093829473_m0002_31,48,0.48,0.005009
20150727093829473_m0002_31,49,0.49,0.005545
20150727093829473_m0002_31,50,0.50,0.006133
20150727093829473_m0002_31,51,0.51,0.005654
20150727093829473_m0002_31,52,0.52,0.003900
20150727093829473_m0002_31,53,0.53,0.004763
20150727093829473_m0002_31,54,0.54,0.005616
20150727093829473_m0002_31,55,0.55,0.006200
20150727093829473_m0002_31,56,0.56,0.006300
20150727093829473_m0002_31,57,0.57,0.007296
20150727093829473_m0002_31,58,0.58,0.007813
20150727093829473_m0002_31,59,0.59,0.007733
20150727093829473_m0002_31,60,0.60,0.006962
20150727093829473_m0002_31,61,0.61,0.006159
20150727093829473_m0002_31,62,0.62,0.006167
20150727093829473_m0002_31,63,0.63,0.004848
20150727093829473_m0002_31,64,0.64,0.004144
20150727093829473_m0002_31,65,0.65,0.006636
20150727093829473_m0002_31,66,0.66,0.006201
20150727093829473_m0002_31,67,0.67,0.006342
20150727093829473_m0002_31,68,0.68,0.005530
20150727093829473_m0002_31,69,0.69,0.004595
20150727093829473_m0002_31,70,0.70,0.004164
20150727093829473_m0002_31,71,0.71,0.005302
20150727093829473_m0002_31,72,0.72,0.006688
20150727093829473_m0002_31,73,0.73,0.007042
20150727093829473_m0002_31,74,0.74,0.007174
20150727093829473_m0002_31,75,0.75,0.006477
20150727093829473_m0002_31,76,0.76,0.007516
20150727093829473_m0002_31,77,0.77,0.007142
20150727093829473_m0002_31,78,0.78,0.004971
20150727093829473_m0002_31,79,0.79,0.003563
20150727093829473_m0002_31,80,0.80,0.005437
20150727093829473_m0002_31,81,0.81,0.005300
20150727093829473_m0002_31,82,0.82,0.004532
20150727093829473_m0002_31,83,0.83,0.003535
20150727093829473_m0002_31,84,0.84,0.005378
20150727093829473_m0002_31,85,0.85,0.005653
20150727093829473_m0002_31,86,0.86,0.005295
20150727093829473_m0002_31,87,0.87,0.005715
20150727093829473_m0002_31,88,0.88,0.006138
20150727093829473_m0002_31,89,0.89,0.006016
20150727093829473_m0002_31,90,0.90,0.005885
20150727093829473_m0002_31,91,0.91,0.006280
20150727093829473_m0002_31,92,0.92,0.006940
20150727093829473_m0002_31,93,0.93,0.005452
20150727093829473_m0002_31,94,0.94,0.006959
20150727093829473_m0002_31,95,0.95,0.006874
20150727093829473_m0002_31,96,0.96,0.004806
20150727093829473_m0002_31,97,0.97,0.005261
20150727093829473_m0002_31,98,0.98,0.005798
20150727093829473_m0002_31,99,0.99,0.005810
20150727093829473_m0002_31,100,1.00,0.004520
20150727093829473_m0002_31,101,1.01,0.003887
20150727093829473_m0002_31,102,1.02,0.004133
20150727093829473_m0002_31,103,1.03,0.003848
20150727093829473_m0002_31,104,1.04,0.003805
20150727093829473_m0002_31,105,1.05,0.004129
20150727093829473_m0002_31,106,1.06,0.004518
20150727093829473_m0002_31,107,1.07,0.005148
20150727093829473_m0002_31,108,1.08,0.005289
20150727093829473_m0002_31,109,1.09,0.005723
20150727093829473_m0002_31,110,1.10,0.005232
20150727093829473_m0002_31,111,1.11,0.004442
20150727093829473_m0002_31,112,1.12,0.003211
20150727093829473_m0002_31,113,1.13,0.005517
20150727093829473_m0002_31,114,1.14,0.007284
20150727093829473_m0002_31,115,1.15,0.007500
20150727093829473_m0002_31,116,1.16,0.007421
20150727093829473_m0002_31,117,1.17,0.005990
20150727093829473_m0002_31,118,1.18,0.005173
20150727093829473_m0002_31,119,1.19,0.004483
20150727093829473_m0002_31,120,1.20,0.003581
20150727093829473_m0002_31,121,1.21,0.003212
20150727093829473_m0002_31,122,1.22,0.003339
20150727093829473_m0002_31,123,1.23,0.002288
20150727093829473_m0002_31,124,1.24,0.002749
20150727093829473_m0002_31,125,1.25,0.003662
20150727093829473_m0002_31,126,1.26,0.003447
20150727093829473_m0002_31,127,1.27,0.003827
20150727093829473_m0002_31,128,1.28,0.004178
20150727093829473_m0002_31,129,1.29,0.004512
20150727093829473_m0002_31,130,1.30,0.004698
20150727093829473_m0002_31,131,1.31,0.004712
20150727093829473_m0002_31,132,1.32,0.004911
20150727093829473_m0002_31,133,1.33,0.004240
20150727093829473_m0002_31,134,1.34,0.004016
20150727093829473_m0002_31,135,1.35,0.003263
20150727093829473_m0002_31,136,1.36,0.002324
20150727093829473_m0002_31,137,1.37,0.002374
20150727093829473_m0002_31,138,1.38,0.005247
20150727093829473_m0002_31,139,1.39,0.004441
20150727093829473_m0002_31,140,1.40,0.005588
20150727093829473_m0002_31,141,1.41,0.005674
20150727093829473_m0002_31,142,1.42,0.006519
20150727093829473_m0002_31,143,1.43,0.005928
20150727093829473_m0002_31,144,1.44,0.005144
20150727093829473_m0002_31,145,1.45,0.004902
20150727093829473_m0002_31,146,1.46,0.003012
20150727093829473_m0002_31,147,1.47,0.002199
20150727093829473_m0002_31,148,1.48,0.004054
20150727093829473_m0002_31,149,1.49,0.003735
20150727093829473_m0002_31,150,1.50,0.005104
20150727093829473_m0002_31,151,1.51,0.004752
20150727093829473_m0002_31,152,1.52,0.004733
20150727093829473_m0002_31,153,1.53,0.005001
20150727093829473_m0002_31,154,1.54,0.004024
20150727093829473_m0002_31,155,1.55,0.004507
20150727093829473_m0002_31,156,1.56,0.005070
20150727093829473_m0002_31,157,1.57,0.004440
20150727093829473_m0002_31,158,1.58,0.003630
20150727093829473_m0002_31,159,1.59,0.004458
20150727093829473_m0002_31,160,1.60,0.004775
20150727093829473_m0002_31,161,1.61,0.004201
20150727093829473_m0002_31,162,1.62,0.004036
20150727093829473_m0002_31,163,1.63,0.004520
20150727093829473_m0002_31,164,1.64,0.004032
20150727093829473_m0002_31,165,1.65,0.003817
20150727093829473_m0002_31,166,1.66,0.004271
20150727093829473_m0002_31,167,1.67,0.004800
20150727093829473_m0002_31,168,1.68,0.004309
20150727093829473_m0002_31,169,1.69,0.003855
20150727093829473_m0002_31,170,1.70,0.004070
20150727093829473_m0002_31,171,1.71,0.003951
20150727093829473_m0002_31,172,1.72,0.003918
20150727093829473_m0002_31,173,1.73,0.004170
20150727093829473_m0002_31,174,1.74,0.003864
20150727093829473_m0002_31,175,1.75,0.004386
20150727093829473_m0002_31,176,1.76,0.004810
20150727093829473_m0002_31,177,1.77,0.004148
20150727093829473_m0002_31,178,1.78,0.003849
20150727093829473_m0002_31,179,1.79,0.004242
20150727093829473_m0002_31,180,1.80,0.004811
20150727093829473_m0002_31,181,1.81,0.004429
20150727093829473_m0002_31,182,1.82,0.004095
20150727093829473_m0002_31,183,1.83,0.003759
20150727093829473_m0002_31,184,1.84,0.003691
20150727093829473_m0002_31,185,1.85,0.004076
20150727093829473_m0002_31,186,1.86,0.003795
20150727093829473_m0002_31,187,1.87,0.004037
20150727093829473_m0002_31,188,1.88,0.003936
20150727093829473_m0002_31,189,1.89,0.003930
20150727093829473_m0002_31,190,1.90,0.003488
20150727093829473_m0002_31,191,1.91,0.004037
20150727093829473_m0002_31,192,1.92,0.003983
20150727093829473_m0002_31,193,1.93,0.005018
20150727093829473_m0002_31,194,1.94,0.004912
20150727093829473_m0002_31,195,1.95,0.004194
20150727093829473_m0002_31,196,1.96,0.004517
20150727093829473_m0002_31,197,1.97,0.004840
20150727093829473_m0002_31,198,1.98,0.004326
20150727093829473_m0002_31,199,1.99,0.004160
20150727093829473_m0002_31,200,2.00,0.003782
20150727093829473_m0002_31,201,2.01,0.004415
20150727093829473_m0002_31,202,2.02,0.006126
20150129105741915_m0002_31,0,0.00,0.004918
20150129105741915_m0002_31,1,0.01,0.005040
20150129105741915_m0002_31,2,0.02,0.005073
20150129105741915_m0002_31,3,0.03,0.005336
20150129105741915_m0002_31,4,0.04,0.005236
20150129105741915_m0002_31,5,0.05,0.005500
20150129105741915_m0002_31,6,0.06,0.004396
20150129105741915_m0002_31,7,0.07,0.006264
20150129105741915_m0002_31,8,0.08,0.009418
20150129105741915_m0002_31,9,0.09,0.007033
20150129105741915_m0002_31,10,0.10,0.010990
20150129105741915_m0002_31,11,0.11,0.012395
20150129105741915_m0002_31,12,0.12,0.008546
20150129105741915_m0002_31,13,0.13,0.007369
20150129105741915_m0002_31,14,0.14,0.007048
20150129105741915_m0002_31,15,0.15,0.006130
20150129105741915_m0002_31,16,0.16,0.005883
20150129105741915_m0002_31,17,0.17,0.006524
20150129105741915_m0002_31,18,0.18,0.006046
20150129105741915_m0002_31,19,0.19,0.005180
20150129105741915_m0002_31,20,0.20,0.004691
20150129105741915_m0002_31,21,0.21,0.006758
20150129105741915_m0002_31,22,0.22,0.006546
20150129105741915_m0002_31,23,0.23,0.007375
20150129105741915_m0002_31,24,0.24,0.007133
20150129105741915_m0002_31,25,0.25,0.006774
20150129105741915_m0002_31,26,0.26,0.007401
20150129105741915_m0002_31,27,0.27,0.004288
20150129105741915_m0002_31,28,0.28,0.005367
20150129105741915_m0002_31,29,0.29,0.007557
20150129105741915_m0002_31,30,0.30,0.007266
20150129105741915_m0002_31,31,0.31,0.007294
20150129105741915_m0002_31,32,0.32,0.007325
20150129105741915_m0002_31,33,0.33,0.006974
20150129105741915_m0002_31,34,0.34,0.007067
20150129105741915_m0002_31,35,0.35,0.007095
20150129105741915_m0002_31,36,0.36,0.007013
20150129105741915_m0002_31,37,0.37,0.005955
20150129105741915_m0002_31,38,0.38,0.004696
20150129105741915_m0002_31,39,0.39,0.006601
20150129105741915_m0002_31,40,0.40,0.006342
20150129105741915_m0002_31,41,0.41,0.007922
20150129105741915_m0002_31,42,0.42,0.009882
20150129105741915_m0002_31,43,0.43,0.009352
20150129105741915_m0002_31,44,0.44,0.008855
20150129105741915_m0002_31,45,0.45,0.007827
20150129105741915_m0002_31,46,0.46,0.008304
20150129105741915_m0002_31,47,0.47,0.006270
20150129105741915_m0002_31,48,0.48,0.004448
20150129105741915_m0002_31,49,0.49,0.004580
20150129105741915_m0002_31,50,0.50,0.005046
20150129105741915_m0002_31,51,0.51,0.004135
20150129105741915_m0002_31,52,0.52,0.005948
20150129105741915_m0002_31,53,0.53,0.005261
20150129105741915_m0002_31,54,0.54,0.005881
20150129105741915_m0002_31,55,0.55,0.005738
20150129105741915_m0002_31,56,0.56,0.004669
20150129105741915_m0002_31,57,0.57,0.005378
20150129105741915_m0002_31,58,0.58,0.006451
20150129105741915_m0002_31,59,0.59,0.007478
20150129105741915_m0002_31,60,0.60,0.008195
20150129105741915_m0002_31,61,0.61,0.008327
20150129105741915_m0002_31,62,0.62,0.008928
20150129105741915_m0002_31,63,0.63,0.008611
20150129105741915_m0002_31,64,0.64,0.008165
20150129105741915_m0002_31,65,0.65,0.006333
20150129105741915_m0002_31,66,0.66,0.005047
20150129105741915_m0002_31,67,0.67,0.005917
20150129105741915_m0002_31,68,0.68,0.005897
20150129105741915_m0002_31,69,0.69,0.005147
20150129105741915_m0002_31,70,0.70,0.005493
20150129105741915_m0002_31,71,0.71,0.007680
20150129105741915_m0002_31,72,0.72,0.008788
20150129105741915_m0002_31,73,0.73,0.009979
20150129105741915_m0002_31,74,0.74,0.009359
20150129105741915_m0002_31,75,0.75,0.010206
20150129105741915_m0002_31,76,0.76,0.011429
20150129105741915_m0002_31,77,0.77,0.012502
20150129105741915_m0002_31,78,0.78,0.012974
20150129105741915_m0002_31,79,0.79,0.009779
20150129105741915_m0002_31,80,0.80,0.009320
20150129105741915_m0002_31,81,0.81,0.010539
20150129105741915_m0002_31,82,0.82,0.007076
20150129105741915_m0002_31,83,0.83,0.006615
20150129105741915_m0002_31,84,0.84,0.008372
20150129105741915_m0002_31,85,0.85,0.006846
20150129105741915_m0002_31,86,0.86,0.005746
20150129105741915_m0002_31,87,0.87,0.004903
20150129105741915_m0002_31,88,0.88,0.006691
20150129105741915_m0002_31,89,0.89,0.006373
20150129105741915_m0002_31,90,0.90,0.006622
20150129105741915_m0002_31,91,0.91,0.007567
20150129105741915_m0002_31,92,0.92,0.008004
20150129105741915_m0002_31,93,0.93,0.007498
20150129105741915_m0002_31,94,0.94,0.007437
20150129105741915_m0002_31,95,0.95,0.006981
20150129105741915_m0002_31,96,0.96,0.006972
20150129105741915_m0002_31,97,0.97,0.007389
20150129105741915_m0002_31,98,0.98,0.007085
20150129105741915_m0002_31,99,0.99,0.006129
20150129105741915_m0002_31,100,1.00,0.005277
20150129105741915_m0002_31,101,1.01,0.008282
20150129105741915_m0002_31,102,1.02,0.009265
20150129105741915_m0002_31,103,1.03,0.008977
20150129105741915_m0002_31,104,1.04,0.008166
20150129105741915_m0002_31,105,1.05,0.007111
20150129105741915_m0002_31,106,1.06,0.005912
20150129105741915_m0002_31,107,1.07,0.004906
20150129105741915_m0002_31,108,1.08,0.004202
20150129105741915_m0002_31,109,1.09,0.004059
20150129105741915_m0002_31,110,1.10,0.005591
20150129105741915_m0002_31,111,1.11,0.005896
20150129105741915_m0002_31,112,1.12,0.005716
20150129105741915_m0002_31,113,1.13,0.005574
20150129105741915_m0002_31,114,1.14,0.006469
20150129105741915_m0002_31,115,1.15,0.005942
20150129105741915_m0002_31,116,1.16,0.005866
20150129105741915_m0002_31,117,1.17,0.005798
20150129105741915_m0002_31,118,1.18,0.005302
20150129105741915_m0002_31,119,1.19,0.005976
20150129105741915_m0002_31,120,1.20,0.005448
20150129105741915_m0002_31,121,1.21,0.005648
20150129105741915_m0002_31,122,1.22,0.004642
20150129105741915_m0002_31,123,1.23,0.004285
20150129105741915_m0002_31,124,1.24,0.004924
20150129105741915_m0002_31,125,1.25,0.004602
20150129105741915_m0002_31,126,1.26,0.005228
20150129105741915_m0002_31,127,1.27,0.005443
20150129105741915_m0002_31,128,1.28,0.006327
20150129105741915_m0002_31,129,1.29,0.007439
20150129105741915_m0002_31,130,1.30,0.006590
20150129105741915_m0002_31,131,1.31,0.006605
20150129105741915_m0002_31,132,1.32,0.006110
20150129105741915_m0002_31,133,1.33,0.006339
20150129105741915_m0002_31,134,1.34,0.004511
20150129105741915_m0002_31,135,1.35,0.004218
20150129105741915_m0002_31,136,1.36,0.004782
20150129105741915_m0002_31,137,1.37,0.004424
20150129105741915_m0002_31,138,1.38,0.004817
20150129105741915_m0002_31,139,1.39,0.004381
20150129105741915_m0002_31,140,1.40,0.004075
20150129105741915_m0002_31,141,1.41,0.004738
20150129105741915_m0002_31,142,1.42,0.005024
20150129105741915_m0002_31,143,1.43,0.005154
20150129105741915_m0002_31,144,1.44,0.005018
20150129105741915_m0002_31,145,1.45,0.004995
20150129105741915_m0002_31,146,1.46,0.005306
20150129105741915_m0002_31,147,1.47,0.005042
20150129105741915_m0002_31,148,1.48,0.005412
20150129105741915_m0002_31,149,1.49,0.005086
20150129105741915_m0002_31,150,1.50,0.004980
20150129105741915_m0002_31,151,1.51,0.005928
20150420075619519_m0002_31,0,0.00,0.007991
20150420075619519_m0002_31,1,0.01,0.011125
20150420075619519_m0002_31,2,0.02,0.010041
20150420075619519_m0002_31,3,0.03,0.009082
20150420075619519_m0002_31,4,0.04,0.009938
20150420075619519_m0002_31,5,0.05,0.009211
20150420075619519_m0002_31,6,0.06,0.007617
20150420075619519_m0002_31,7,0.07,0.007090
20150420075619519_m0002_31,8,0.08,0.006403
20150420075619519_m0002_31,9,0.09,0.006378
20150420075619519_m0002_31,10,0.10,0.006473
20150420075619519_m0002_31,11,0.11,0.006634
20150420075619519_m0002_31,12,0.12,0.005684
20150420075619519_m0002_31,13,0.13,0.004210
20150420075619519_m0002_31,14,0.14,0.003515
20150420075619519_m0002_31,15,0.15,0.006341
20150420075619519_m0002_31,16,0.16,0.006294
20150420075619519_m0002_31,17,0.17,0.005821
20150420075619519_m0002_31,18,0.18,0.006387
20150420075619519_m0002_31,19,0.19,0.006307
20150420075619519_m0002_31,20,0.20,0.007440
20150420075619519_m0002_31,21,0.21,0.005047
20150420075619519_m0002_31,22,0.22,0.003732
20150420075619519_m0002_31,23,0.23,0.005443
20150420075619519_m0002_31,24,0.24,0.005763
20150420075619519_m0002_31,25,0.25,0.005922
20150420075619519_m0002_31,26,0.26,0.005973
20150420075619519_m0002_31,27,0.27,0.006333
20150420075619519_m0002_31,28,0.28,0.006445
20150420075619519_m0002_31,29,0.29,0.006511
20150420075619519_m0002_31,30,0.30,0.006434
20150420075619519_m0002_31,31,0.31,0.006212
20150420075619519_m0002_31,32,0.32,0.005949
20150420075619519_m0002_31,33,0.33,0.006478
20150420075619519_m0002_31,34,0.34,0.006116
20150420075619519_m0002_31,35,0.35,0.004770
20150420075619519_m0002_31,36,0.36,0.005688
20150420075619519_m0002_31,37,0.37,0.007898
20150420075619519_m0002_31,38,0.38,0.008723
20150420075619519_m0002_31,39,0.39,0.008913
20150420075619519_m0002_31,40,0.40,0.009158
20150420075619519_m0002_31,41,0.41,0.008322
20150420075619519_m0002_31,42,0.42,0.008036
20150420075619519_m0002_31,43,0.43,0.007689
20150420075619519_m0002_31,44,0.44,0.006567
20150420075619519_m0002_31,45,0.45,0.006831
20150420075619519_m0002_31,46,0.46,0.006065
20150420075619519_m0002_31,47,0.47,0.003296
20150420075619519_m0002_31,48,0.48,0.002755
20150420075619519_m0002_31,49,0.49,0.003004
20150420075619519_m0002_31,50,0.50,0.006247
20150420075619519_m0002_31,51,0.51,0.006517
20150420075619519_m0002_31,52,0.52,0.006894
20150420075619519_m0002_31,53,0.53,0.006612
20150420075619519_m0002_31,54,0.54,0.006310
20150420075619519_m0002_31,55,0.55,0.005223
20150420075619519_m0002_31,56,0.56,0.005419
20150420075619519_m0002_31,57,0.57,0.007671
20150420075619519_m0002_31,58,0.58,0.007746
20150420075619519_m0002_31,59,0.59,0.009174
20150420075619519_m0002_31,60,0.60,0.009270
20150420075619519_m0002_31,61,0.61,0.008161
20150420075619519_m0002_31,62,0.62,0.008985
20150420075619519_m0002_31,63,0.63,0.008687
20150420075619519_m0002_31,64,0.64,0.006299
20150420075619519_m0002_31,65,0.65,0.004557
20150420075619519_m0002_31,66,0.66,0.003761
20150420075619519_m0002_31,67,0.67,0.004653
